patientid	celltype	predicted_proportion	class	true_proportion	sample_size
sc5rJUQ046	B cells	0.0642291222054473	s1 5000	0.0598052851182198	5000
sc5rJUQ046	Cycling cells	0.0479771615803314	s1 5000	0.0347705146036161	5000
sc5rJUQ046	Endothelial cells	0.128841958395751	s1 5000	0.0917941585535466	5000
sc5rJUQ046	Epithelial cells	0.00033471488337762	s1 5000	0.118219749652295	5000
sc5rJUQ046	Mesenchymal cells	0.0494108958320139	s1 5000	0.0264255910987483	5000
sc5rJUQ046	Myeloid cells	0.0951448223620813	s1 5000	0.066759388038943	5000
sc5rJUQ046	Myoepithelial cells	0.0749770435729569	s1 5000	0.0500695410292072	5000
sc5rJUQ046	T cells	0.53908428116804	s1 5000	0.552155771905424	5000
sc5rJUQ050	B cells	0.0186999426546218	s1 5000	0.033201581027668	5000
sc5rJUQ050	Cycling cells	0.0464386043395751	s1 5000	0.00869565217391304	5000
sc5rJUQ050	Endothelial cells	0.0288848895033669	s1 5000	0.0102766798418972	5000
sc5rJUQ050	Epithelial cells	0	s1 5000	0.0711462450592885	5000
sc5rJUQ050	Mesenchymal cells	0.715452911643892	s1 5000	0.527272727272727	5000
sc5rJUQ050	Myeloid cells	0.108790842427196	s1 5000	0.105138339920949	5000
sc5rJUQ050	Myoepithelial cells	0	s1 5000	0.0679841897233202	5000
sc5rJUQ050	T cells	0.081732809431349	s1 5000	0.176284584980237	5000
sc5rJUQ051	B cells	0.00104303457239034	s1 5000	0.0500807754442649	5000
sc5rJUQ051	Cycling cells	0.0083939612297579	s1 5000	0.00323101777059774	5000
sc5rJUQ051	Endothelial cells	0.0145981261979723	s1 5000	0.0193861066235864	5000
sc5rJUQ051	Epithelial cells	0	s1 5000	0.00484652665589661	5000
sc5rJUQ051	Mesenchymal cells	0.00141730275868532	s1 5000	0.00323101777059774	5000
sc5rJUQ051	Myeloid cells	0.323653171058339	s1 5000	0.292407108239095	5000
sc5rJUQ051	Myoepithelial cells	0.0513628413094984	s1 5000	0.00969305331179321	5000
sc5rJUQ051	T cells	0.599531562873356	s1 5000	0.617124394184168	5000
sc5rJUQ053	B cells	0.115715867239863	s1 5000	0.0967032967032967	5000
sc5rJUQ053	Cycling cells	0.016566362280801	s1 5000	0.0450549450549451	5000
sc5rJUQ053	Endothelial cells	0.0112016710860131	s1 5000	0.0142857142857143	5000
sc5rJUQ053	Epithelial cells	0.0403115345955463	s1 5000	0.124175824175824	5000
sc5rJUQ053	Mesenchymal cells	0.0928475607842635	s1 5000	0.0510989010989011	5000
sc5rJUQ053	Myeloid cells	0.138373439533407	s1 5000	0.071978021978022	5000
sc5rJUQ053	Myoepithelial cells	0.0462685667344071	s1 5000	0.05	5000
sc5rJUQ053	T cells	0.5387149977457	s1 5000	0.546703296703297	5000
sc5rJUQ058	B cells	0.00165118528250061	s1 5000	0.0307017543859649	5000
sc5rJUQ058	Cycling cells	0.022495586603951	s1 5000	0.0175438596491228	5000
sc5rJUQ058	Endothelial cells	0.0105230325834863	s1 5000	0.0131578947368421	5000
sc5rJUQ058	Epithelial cells	0.00205541879142002	s1 5000	0.0350877192982456	5000
sc5rJUQ058	Mesenchymal cells	0.00619193911056594	s1 5000	0.0131578947368421	5000
sc5rJUQ058	Myeloid cells	0.257660364708308	s1 5000	0.228070175438597	5000
sc5rJUQ058	Myoepithelial cells	0.0457107948396027	s1 5000	0.0087719298245614	5000
sc5rJUQ058	T cells	0.653711678080166	s1 5000	0.653508771929825	5000
sc5rJUQ060	B cells	0.0691873001666666	s1 5000	0.171689989235737	5000
sc5rJUQ060	Cycling cells	0.00819109209179493	s1 5000	0.00753498385360603	5000
sc5rJUQ060	Endothelial cells	0.0144465359081571	s1 5000	0.00538213132400431	5000
sc5rJUQ060	Epithelial cells	0.000138854608914	s1 5000	0.00753498385360603	5000
sc5rJUQ060	Mesenchymal cells	0.00875259072412651	s1 5000	0.00538213132400431	5000
sc5rJUQ060	Myeloid cells	0.0267867462989729	s1 5000	0.0156081808396125	5000
sc5rJUQ060	Myoepithelial cells	0.0093640640619579	s1 5000	0.00269106566200215	5000
sc5rJUQ060	T cells	0.86313281613941	s1 5000	0.784176533907427	5000
sc5rJUQ064	B cells	0.0004909749505749	s1 5000	0.00446428571428571	5000
sc5rJUQ064	Cycling cells	0.0249839673782019	s1 5000	0.0910714285714286	5000
sc5rJUQ064	Endothelial cells	0.158339724626837	s1 5000	0.0535714285714286	5000
sc5rJUQ064	Epithelial cells	0.26106221886817	s1 5000	0.659821428571429	5000
sc5rJUQ064	Mesenchymal cells	0.27144730011294	s1 5000	0.0517857142857143	5000
sc5rJUQ064	Myeloid cells	0.228339549582097	s1 5000	0.0383928571428571	5000
sc5rJUQ064	Myoepithelial cells	0.0138628924438271	s1 5000	0.0285714285714286	5000
sc5rJUQ064	T cells	0.0414733720373529	s1 5000	0.0723214285714286	5000
scrJUQ059	B cells	0.0589126543256555	s1 5000	0.0411764705882353	5000
scrJUQ059	Cycling cells	0.127743909041869	s1 5000	0.0676470588235294	5000
scrJUQ059	Endothelial cells	0.00731826123841945	s1 5000	0.00392156862745098	5000
scrJUQ059	Epithelial cells	0	s1 5000	0.0450980392156863	5000
scrJUQ059	Mesenchymal cells	0.00025902604121807	s1 5000	0.00294117647058824	5000
scrJUQ059	Myeloid cells	0.223285344285499	s1 5000	0.279411764705882	5000
scrJUQ059	Myoepithelial cells	0.0076683254483406	s1 5000	0.00490196078431373	5000
scrJUQ059	T cells	0.574812479618999	s1 5000	0.554901960784314	5000
scrJUQ068	B cells	0.0590639610828063	s1 5000	0.0408163265306122	5000
scrJUQ068	Cycling cells	0	s1 5000	0.0510204081632653	5000
scrJUQ068	Endothelial cells	0	s1 5000	0.00612244897959184	5000
scrJUQ068	Epithelial cells	0.379030138867696	s1 5000	0.321768707482993	5000
scrJUQ068	Mesenchymal cells	0.0219121549132969	s1 5000	0.0102040816326531	5000
scrJUQ068	Myeloid cells	0.210795004372765	s1 5000	0.174149659863946	5000
scrJUQ068	Myoepithelial cells	0.154126869916618	s1 5000	0.0993197278911565	5000
scrJUQ068	T cells	0.175071870846818	s1 5000	0.296598639455782	5000
scrJUQ070	B cells	0.00261457071076693	s1 5000	0.0213903743315508	5000
scrJUQ070	Cycling cells	0.0352655213154354	s1 5000	0.053475935828877	5000
scrJUQ070	Endothelial cells	0.164000957396508	s1 5000	0.106951871657754	5000
scrJUQ070	Epithelial cells	0.359309305249068	s1 5000	0.320855614973262	5000
scrJUQ070	Mesenchymal cells	0.097769817784311	s1 5000	0.0320855614973262	5000
scrJUQ070	Myeloid cells	0.0374583974734306	s1 5000	0.0160427807486631	5000
scrJUQ070	Myoepithelial cells	0.0953260007949748	s1 5000	0.112299465240642	5000
scrJUQ070	T cells	0.208255429275504	s1 5000	0.336898395721925	5000
scrJUQ072	B cells	0.0711104173746614	s1 5000	0.12396694214876	5000
scrJUQ072	Cycling cells	0.00781208866576647	s1 5000	0.0330578512396694	5000
scrJUQ072	Endothelial cells	0.0744083656926483	s1 5000	0.0413223140495868	5000
scrJUQ072	Epithelial cells	0.0365131452876576	s1 5000	0.0743801652892562	5000
scrJUQ072	Mesenchymal cells	0.270014649701825	s1 5000	0.115702479338843	5000
scrJUQ072	Myeloid cells	0.0987208300932525	s1 5000	0.0991735537190083	5000
scrJUQ072	Myoepithelial cells	0.0631236950206092	s1 5000	0.0413223140495868	5000
scrJUQ072	T cells	0.37829680816358	s1 5000	0.471074380165289	5000
CID3946	B cells	0.0115142525046709	s2 5000	0.00632911392405063	5000
CID3946	Cycling cells	0	s2 5000	0	5000
CID3946	Endothelial cells	0.173376000598859	s2 5000	0.0949367088607595	5000
CID3946	Epithelial cells	0.00933934664466972	s2 5000	0	5000
CID3946	Mesenchymal cells	0.349747217751383	s2 5000	0.316455696202532	5000
CID3946	Myeloid cells	0.188150600624846	s2 5000	0.170886075949367	5000
CID3946	Myoepithelial cells	0.0443492040391271	s2 5000	0.29746835443038	5000
CID3946	T cells	0.223523377836445	s2 5000	0.113924050632911	5000
CID44041	B cells	0.013928201588207	s2 5000	0.0831155253528489	5000
CID44041	Cycling cells	0.0146873865138456	s2 5000	0	5000
CID44041	Endothelial cells	0.0959234984638768	s2 5000	0.0674333507579718	5000
CID44041	Epithelial cells	0.119936875916183	s2 5000	0.0622059592263461	5000
CID44041	Mesenchymal cells	0.409829236984146	s2 5000	0.326711970726607	5000
CID44041	Myeloid cells	0.0701984449914128	s2 5000	0.0501829587036069	5000
CID44041	Myoepithelial cells	0.0692539163450584	s2 5000	0.0575013068478829	5000
CID44041	T cells	0.20624243919727	s2 5000	0.352848928384736	5000
CID4465	B cells	0.575152150949083	s2 5000	0.125319693094629	5000
CID4465	Cycling cells	0.154718534699801	s2 5000	0.138107416879795	5000
CID4465	Endothelial cells	0.0673097413206703	s2 5000	0.202046035805627	5000
CID4465	Epithelial cells	0.0604318688610493	s2 5000	0.10997442455243	5000
CID4465	Mesenchymal cells	0.111058734445737	s2 5000	0.20460358056266	5000
CID4465	Myeloid cells	0.0312748668265071	s2 5000	0.153452685421995	5000
CID4465	Myoepithelial cells	5.41028971513e-05	s2 5000	0.0562659846547315	5000
CID4465	T cells	0	s2 5000	0.010230179028133	5000
CID4495	B cells	0.0902098537102928	s2 5000	0.196953210010881	5000
CID4495	Cycling cells	0.108357184800767	s2 5000	0.0480594849474066	5000
CID4495	Endothelial cells	0.0311596509408943	s2 5000	0.0119695321001088	5000
CID4495	Epithelial cells	0.0153863391380533	s2 5000	0.122778382299601	5000
CID4495	Mesenchymal cells	0.0232042854464674	s2 5000	0.0195865070729053	5000
CID4495	Myeloid cells	0.218073520716076	s2 5000	0.0885019949220167	5000
CID4495	Myoepithelial cells	0.0140710918486838	s2 5000	0.0177729416031919	5000
CID4495	T cells	0.499538073398765	s2 5000	0.494377947043888	5000
CID44971	B cells	0.00474149320270229	s2 5000	0.065376124978774	5000
CID44971	Cycling cells	0.0581939952985023	s2 5000	0.0309050772626932	5000
CID44971	Endothelial cells	0.0453399633695151	s2 5000	0.0234335201222618	5000
CID44971	Epithelial cells	0.0610780123995613	s2 5000	0.0716590253014094	5000
CID44971	Mesenchymal cells	0.101633736741605	s2 5000	0.0840550178298523	5000
CID44971	Myeloid cells	0.1082236927807	s2 5000	0.0708099847172695	5000
CID44971	Myoepithelial cells	0.0632916706034608	s2 5000	0.0237731363559178	5000
CID44971	T cells	0.557497435603953	s2 5000	0.629988113431822	5000
CID44991	B cells	0.35319036263883	s2 5000	0.342892768079801	5000
CID44991	Cycling cells	0.147756464431657	s2 5000	0.0631753948462178	5000
CID44991	Endothelial cells	0	s2 5000	0.00997506234413965	5000
CID44991	Epithelial cells	0.152101292612079	s2 5000	0.233582709891937	5000
CID44991	Mesenchymal cells	0.13261386271289	s2 5000	0.0885286783042394	5000
CID44991	Myeloid cells	0.0795844176774493	s2 5000	0.0561097256857855	5000
CID44991	Myoepithelial cells	0	s2 5000	0.013715710723192	5000
CID44991	T cells	0.134753599927095	s2 5000	0.192019950124688	5000
CID4513	B cells	0	s2 5000	0.0101919886228964	5000
CID4513	Cycling cells	0.0842320763110326	s2 5000	0.0355534486845224	5000
CID4513	Endothelial cells	0.0179981208189654	s2 5000	0.0154064944299597	5000
CID4513	Epithelial cells	0	s2 5000	0.0538042190092439	5000
CID4513	Mesenchymal cells	0.00864274374457097	s2 5000	0.0265465750177767	5000
CID4513	Myeloid cells	0.590079806256245	s2 5000	0.563877696136525	5000
CID4513	Myoepithelial cells	0.036427402487295	s2 5000	0.0151694714387296	5000
CID4513	T cells	0.262619850381891	s2 5000	0.279450106660346	5000
CID4515	B cells	0.187904382954024	s2 5000	0.238292011019284	5000
CID4515	Cycling cells	0.0603655967932398	s2 5000	0.061524334251607	5000
CID4515	Endothelial cells	0.0398902382005536	s2 5000	0.04178145087236	5000
CID4515	Epithelial cells	0.297828784181569	s2 5000	0.20752984389348	5000
CID4515	Mesenchymal cells	0.108559744748066	s2 5000	0.0550964187327824	5000
CID4515	Myeloid cells	0.137683070956584	s2 5000	0.184573002754821	5000
CID4515	Myoepithelial cells	0.0694255286944876	s2 5000	0.0500459136822773	5000
CID4515	T cells	0.0983426534714761	s2 5000	0.161157024793388	5000
CID4523	B cells	0.00059034166081357	s2 5000	0.00401203610832498	5000
CID4523	Cycling cells	0.381579346974794	s2 5000	0.171514543630893	5000
CID4523	Endothelial cells	0.00062750538001798	s2 5000	0.00200601805416249	5000
CID4523	Epithelial cells	0.188725579655997	s2 5000	0.398194583751254	5000
CID4523	Mesenchymal cells	0.0517800114155064	s2 5000	0.0260782347041123	5000
CID4523	Myeloid cells	0.129833841656904	s2 5000	0.183550651955868	5000
CID4523	Myoepithelial cells	0.0518972753257822	s2 5000	0.0682046138415246	5000
CID4523	T cells	0.194966097930185	s2 5000	0.146439317953862	5000
GSM3099846	B cells	1.126969656197e-05	s2 5000	0.00380450687737782	5000
GSM3099846	Cycling cells	0.00295019521703704	s2 5000	0.0573602575358502	5000
GSM3099846	Endothelial cells	0.00061269970840764	s2 5000	0.00526777875329236	5000
GSM3099846	Epithelial cells	0.778509116170354	s2 5000	0.554580040971613	5000
GSM3099846	Mesenchymal cells	0.0010515903997359	s2 5000	0.0392156862745098	5000
GSM3099846	Myeloid cells	0.0112913400658564	s2 5000	0.00438981562774364	5000
GSM3099846	Myoepithelial cells	0.205043413633946	s2 5000	0.278606965174129	5000
GSM3099846	T cells	0.00053037510810152	s2 5000	0.0567749487854843	5000
GSM3099847	B cells	1.158307356529e-05	s2 5000	0.00329055610398157	5000
GSM3099847	Cycling cells	0.00146072345312882	s2 5000	0.0763409016123725	5000
GSM3099847	Endothelial cells	2.11473421173e-05	s2 5000	0.00658111220796315	5000
GSM3099847	Epithelial cells	0.290573496632408	s2 5000	0.320829220138203	5000
GSM3099847	Mesenchymal cells	4.416099073106e-05	s2 5000	0.0750246791707799	5000
GSM3099847	Myeloid cells	0.00259104122977915	s2 5000	0	5000
GSM3099847	Myoepithelial cells	0.704990840387605	s2 5000	0.470220467258967	5000
GSM3099847	T cells	0.00030700689066493	s2 5000	0.0477130635077328	5000
GSM3099848	B cells	3.230622774191e-05	s2 5000	0.00294985250737463	5000
GSM3099848	Cycling cells	0.039990801996851	s2 5000	0.0994100294985251	5000
GSM3099848	Endothelial cells	0.00011521133973087	s2 5000	0.00501474926253687	5000
GSM3099848	Epithelial cells	0.254529500375703	s2 5000	0.369911504424779	5000
GSM3099848	Mesenchymal cells	0.000145108417916	s2 5000	0.043952802359882	5000
GSM3099848	Myeloid cells	0.00472792444436835	s2 5000	0	5000
GSM3099848	Myoepithelial cells	0.70016251081813	s2 5000	0.428908554572271	5000
GSM3099848	T cells	0.00029663637955853	s2 5000	0.0498525073746313	5000
GSM3099849	B cells	0	s2 5000	0.00246153846153846	5000
GSM3099849	Cycling cells	0.0319537885745782	s2 5000	0.143692307692308	5000
GSM3099849	Endothelial cells	0	s2 5000	0.000615384615384615	5000
GSM3099849	Epithelial cells	0.766005123664973	s2 5000	0.650769230769231	5000
GSM3099849	Mesenchymal cells	0	s2 5000	0.0101538461538462	5000
GSM3099849	Myeloid cells	0.00222438447032196	s2 5000	0	5000
GSM3099849	Myoepithelial cells	0.199731090894349	s2 5000	0.142153846153846	5000
GSM3099849	T cells	8.561239577805e-05	s2 5000	0.0501538461538462	5000
GSM5022599	B cells	0.0144021460596022	s2 5000	0.00967741935483871	5000
GSM5022599	Cycling cells	0.0483770333139993	s2 5000	0.0810035842293907	5000
GSM5022599	Endothelial cells	0.118118211727	s2 5000	0.145161290322581	5000
GSM5022599	Epithelial cells	0.676312164397994	s2 5000	0.446236559139785	5000
GSM5022599	Mesenchymal cells	0.064406350769138	s2 5000	0.12258064516129	5000
GSM5022599	Myeloid cells	0.00614941742187114	s2 5000	0.0336917562724014	5000
GSM5022599	Myoepithelial cells	0.0560769980739967	s2 5000	0.0426523297491039	5000
GSM5022599	T cells	0.0161576782363987	s2 5000	0.118996415770609	5000
GSM5022600	B cells	0.00027715409888211	s2 5000	0.00256739409499358	5000
GSM5022600	Cycling cells	0	s2 5000	0.0449293966623877	5000
GSM5022600	Endothelial cells	0.0353217539362414	s2 5000	0.0500641848523748	5000
GSM5022600	Epithelial cells	0.788114678679699	s2 5000	0.442875481386393	5000
GSM5022600	Mesenchymal cells	0.0695327210905011	s2 5000	0.0821566110397946	5000
GSM5022600	Myeloid cells	0.00963442855256938	s2 5000	0.0372272143774069	5000
GSM5022600	Myoepithelial cells	0.0287850964229256	s2 5000	0.0218228498074454	5000
GSM5022600	T cells	0.0683341672191817	s2 5000	0.318356867779204	5000
GSM5022601	B cells	0.0202297015140565	s2 5000	0.00612833453496756	5000
GSM5022601	Cycling cells	0.00095629492393846	s2 5000	0.0562364816149964	5000
GSM5022601	Endothelial cells	0.261866224546287	s2 5000	0.193583273251622	5000
GSM5022601	Epithelial cells	0.535519167637686	s2 5000	0.313626532083634	5000
GSM5022601	Mesenchymal cells	0.114106910796294	s2 5000	0.220259552992069	5000
GSM5022601	Myeloid cells	0.00657723180237626	s2 5000	0.0418168709444845	5000
GSM5022601	Myoepithelial cells	0.0312984249350486	s2 5000	0.0540735400144196	5000
GSM5022601	T cells	0.0294460438443134	s2 5000	0.114275414563807	5000
GSM5022602	B cells	0.025644975710672	s2 5000	0.00466744457409568	5000
GSM5022602	Cycling cells	0	s2 5000	0.0857642940490082	5000
GSM5022602	Endothelial cells	0.120856339359362	s2 5000	0.101516919486581	5000
GSM5022602	Epithelial cells	0.736321787687257	s2 5000	0.471411901983664	5000
GSM5022602	Mesenchymal cells	0.0850059624074032	s2 5000	0.158693115519253	5000
GSM5022602	Myeloid cells	0.00126785410208753	s2 5000	0.0484247374562427	5000
GSM5022602	Myoepithelial cells	0.0282980794433596	s2 5000	0.0484247374562427	5000
GSM5022602	T cells	0.0026050012898588	s2 5000	0.0810968494749125	5000
GSM5022603	B cells	0.0185983646531891	s2 5000	0.00634565136244868	5000
GSM5022603	Cycling cells	0.0890926108531083	s2 5000	0.0660694288913774	5000
GSM5022603	Endothelial cells	0.200754001498241	s2 5000	0.141843971631206	5000
GSM5022603	Epithelial cells	0.475908976432777	s2 5000	0.37103396789847	5000
GSM5022603	Mesenchymal cells	0.160690898731182	s2 5000	0.253452780888391	5000
GSM5022603	Myeloid cells	0.0210919632909192	s2 5000	0.0716685330347145	5000
GSM5022603	Myoepithelial cells	0.0338631845405836	s2 5000	0.0444195595371407	5000
GSM5022603	T cells	0	s2 5000	0.0451661067562523	5000
TSMammary	B cells	0.0557158095000293	s2 5000	0.0140112089671737	5000
TSMammary	Cycling cells	0	s2 5000	0.0290232185748599	5000
TSMammary	Endothelial cells	0	s2 5000	0.0458366693354684	5000
TSMammary	Epithelial cells	0.434702981053945	s2 5000	0.204563650920737	5000
TSMammary	Mesenchymal cells	0.0519814605406461	s2 5000	0.245796637309848	5000
TSMammary	Myeloid cells	0.00662360162753935	s2 5000	0.0204163330664532	5000
TSMammary	Myoepithelial cells	0.374262432360272	s2 5000	0.0918734987990392	5000
TSMammary	T cells	0.0767137149175688	s2 5000	0.348478783026421	5000
sc5rJUQ026	B cells	0.0628330995660833	s2 5000	0.0714285714285714	5000
sc5rJUQ026	Cycling cells	0.0360828276231063	s2 5000	0.0238095238095238	5000
sc5rJUQ026	Endothelial cells	0.0129044145607095	s2 5000	0.0093984962406015	5000
sc5rJUQ026	Epithelial cells	0.0177767539030594	s2 5000	0.0595238095238095	5000
sc5rJUQ026	Mesenchymal cells	0.168679879339721	s2 5000	0.0864661654135338	5000
sc5rJUQ026	Myeloid cells	0.047463373565465	s2 5000	0.0256892230576441	5000
sc5rJUQ026	Myoepithelial cells	0.00450032366178713	s2 5000	0.0238095238095238	5000
sc5rJUQ026	T cells	0.649759327780068	s2 5000	0.699874686716792	5000
sc5rJUQ033	B cells	0.156467220597539	s2 5000	0.116374871266735	5000
sc5rJUQ033	Cycling cells	0.0785231901857043	s2 5000	0.0439409543426021	5000
sc5rJUQ033	Endothelial cells	0.00058534773816939	s2 5000	0.00755235152763474	5000
sc5rJUQ033	Epithelial cells	0	s2 5000	0.0336422931685548	5000
sc5rJUQ033	Mesenchymal cells	0.0305067305450238	s2 5000	0.00926879505664264	5000
sc5rJUQ033	Myeloid cells	0.197515582269453	s2 5000	0.154136628904909	5000
sc5rJUQ033	Myoepithelial cells	0.0316598263499459	s2 5000	0.0017164435290079	5000
sc5rJUQ033	T cells	0.504742102314166	s2 5000	0.633367662203914	5000
sc5rJUQ039	B cells	0.0318002612218879	s2 5000	0.25299043062201	5000
sc5rJUQ039	Cycling cells	0	s2 5000	0.00239234449760766	5000
sc5rJUQ039	Endothelial cells	0.103602195770658	s2 5000	0.0454545454545455	5000
sc5rJUQ039	Epithelial cells	0.0375314002029182	s2 5000	0.0454545454545455	5000
sc5rJUQ039	Mesenchymal cells	0.0514205102746121	s2 5000	0.0358851674641148	5000
sc5rJUQ039	Myeloid cells	0.049410860568128	s2 5000	0.0269138755980861	5000
sc5rJUQ039	Myoepithelial cells	0.034622596853524	s2 5000	0.0490430622009569	5000
sc5rJUQ039	T cells	0.691612175108272	s2 5000	0.541866028708134	5000
sc5rJUQ042	B cells	0.00738259180538546	s2 5000	0.116180981595092	5000
sc5rJUQ042	Cycling cells	0	s2 5000	0.00421779141104294	5000
sc5rJUQ042	Endothelial cells	0.137453555596332	s2 5000	0.0636503067484663	5000
sc5rJUQ042	Epithelial cells	0.0783988950828953	s2 5000	0.0674846625766871	5000
sc5rJUQ042	Mesenchymal cells	0.18307215228089	s2 5000	0.132668711656442	5000
sc5rJUQ042	Myeloid cells	0.0561020151361673	s2 5000	0.0318251533742331	5000
sc5rJUQ042	Myoepithelial cells	0.0139541582863181	s2 5000	0.0379601226993865	5000
sc5rJUQ042	T cells	0.523636631812012	s2 5000	0.54601226993865	5000
sc5rJUQ043	B cells	0.00208236840118797	s2 5000	0.0625	5000
sc5rJUQ043	Cycling cells	0	s2 5000	0.015625	5000
sc5rJUQ043	Endothelial cells	0.161130806691646	s2 5000	0.109375	5000
sc5rJUQ043	Epithelial cells	0.0113690178907269	s2 5000	0.0625	5000
sc5rJUQ043	Mesenchymal cells	0.203162120821208	s2 5000	0.078125	5000
sc5rJUQ043	Myeloid cells	0.019532122234575	s2 5000	0	5000
sc5rJUQ043	Myoepithelial cells	0.0758744219039076	s2 5000	0.203125	5000
sc5rJUQ043	T cells	0.526849142056749	s2 5000	0.46875	5000
sc5rJUQ045	B cells	0	s2 5000	0.00863309352517986	5000
sc5rJUQ045	Cycling cells	0.207146625109256	s2 5000	0.116546762589928	5000
sc5rJUQ045	Endothelial cells	0.0788055941146829	s2 5000	0.0302158273381295	5000
sc5rJUQ045	Epithelial cells	0.0329959181878612	s2 5000	0.39568345323741	5000
sc5rJUQ045	Mesenchymal cells	0.161520411765992	s2 5000	0.100719424460432	5000
sc5rJUQ045	Myeloid cells	0.16532682544275	s2 5000	0.0935251798561151	5000
sc5rJUQ045	Myoepithelial cells	0.163505497409627	s2 5000	0.132374100719424	5000
sc5rJUQ045	T cells	0.190699127969832	s2 5000	0.122302158273381	5000
sc5rJUQ046	B cells	0.0500023982210441	s2 5000	0.0581717451523546	5000
sc5rJUQ046	Cycling cells	0.0605319534992475	s2 5000	0.0332409972299169	5000
sc5rJUQ046	Endothelial cells	0.123165686440058	s2 5000	0.092797783933518	5000
sc5rJUQ046	Epithelial cells	0.00476760954588702	s2 5000	0.127423822714681	5000
sc5rJUQ046	Mesenchymal cells	0.0437991443716347	s2 5000	0.0221606648199446	5000
sc5rJUQ046	Myeloid cells	0.0592666633101573	s2 5000	0.0637119113573407	5000
sc5rJUQ046	Myoepithelial cells	0.0862831857334632	s2 5000	0.056786703601108	5000
sc5rJUQ046	T cells	0.572183358878508	s2 5000	0.545706371191136	5000
sc5rJUQ050	B cells	0.0225525331208531	s2 5000	0.0332805071315372	5000
sc5rJUQ050	Cycling cells	0.00516461250202073	s2 5000	0.00713153724247227	5000
sc5rJUQ050	Endothelial cells	0.0192958780849729	s2 5000	0.0110935023771791	5000
sc5rJUQ050	Epithelial cells	0.026266014888444	s2 5000	0.0736925515055468	5000
sc5rJUQ050	Mesenchymal cells	0.728405199739978	s2 5000	0.530110935023772	5000
sc5rJUQ050	Myeloid cells	0.0955721227679856	s2 5000	0.100633914421553	5000
sc5rJUQ050	Myoepithelial cells	0	s2 5000	0.0657686212361331	5000
sc5rJUQ050	T cells	0.102743638895745	s2 5000	0.178288431061807	5000
sc5rJUQ051	B cells	0.00156291383140561	s2 5000	0.0530546623794212	5000
sc5rJUQ051	Cycling cells	0	s2 5000	0	5000
sc5rJUQ051	Endothelial cells	0.0112202845102572	s2 5000	0.0192926045016077	5000
sc5rJUQ051	Epithelial cells	0.00540729797139146	s2 5000	0.00482315112540193	5000
sc5rJUQ051	Mesenchymal cells	0.00028880932883352	s2 5000	0.00321543408360129	5000
sc5rJUQ051	Myeloid cells	0.271233173033419	s2 5000	0.282958199356913	5000
sc5rJUQ051	Myoepithelial cells	0.0545431964054443	s2 5000	0.00643086816720257	5000
sc5rJUQ051	T cells	0.655744324919249	s2 5000	0.630225080385852	5000
sc5rJUQ053	B cells	0.122801859196561	s2 5000	0.0977653631284916	5000
sc5rJUQ053	Cycling cells	0.0339396755518198	s2 5000	0.0458100558659218	5000
sc5rJUQ053	Endothelial cells	0.00965552843909637	s2 5000	0.0139664804469274	5000
sc5rJUQ053	Epithelial cells	0.0513604887197998	s2 5000	0.124022346368715	5000
sc5rJUQ053	Mesenchymal cells	0.0890836309727158	s2 5000	0.0513966480446927	5000
sc5rJUQ053	Myeloid cells	0.117381474565832	s2 5000	0.0687150837988827	5000
sc5rJUQ053	Myoepithelial cells	0.0413230378044943	s2 5000	0.0525139664804469	5000
sc5rJUQ053	T cells	0.534454304749682	s2 5000	0.545810055865922	5000
sc5rJUQ058	B cells	0.00188495420192601	s2 5000	0.0269058295964126	5000
sc5rJUQ058	Cycling cells	0.0193905104580401	s2 5000	0.0179372197309417	5000
sc5rJUQ058	Endothelial cells	0.00520456836647821	s2 5000	0.0134529147982063	5000
sc5rJUQ058	Epithelial cells	0.00838485172576691	s2 5000	0.031390134529148	5000
sc5rJUQ058	Mesenchymal cells	0.00601684952069896	s2 5000	0.0134529147982063	5000
sc5rJUQ058	Myeloid cells	0.223945768296614	s2 5000	0.228699551569507	5000
sc5rJUQ058	Myoepithelial cells	0.0583990646079937	s2 5000	0.00896860986547085	5000
sc5rJUQ058	T cells	0.676773432822482	s2 5000	0.659192825112108	5000
sc5rJUQ060	B cells	0.0806462666809005	s2 5000	0.170588235294118	5000
sc5rJUQ060	Cycling cells	0.0197789742003403	s2 5000	0.00695187165775401	5000
sc5rJUQ060	Endothelial cells	0.0120332468875622	s2 5000	0.0053475935828877	5000
sc5rJUQ060	Epithelial cells	0	s2 5000	0.00695187165775401	5000
sc5rJUQ060	Mesenchymal cells	0.00946608987605809	s2 5000	0.00588235294117647	5000
sc5rJUQ060	Myeloid cells	0.0292359680878918	s2 5000	0.0155080213903743	5000
sc5rJUQ060	Myoepithelial cells	0.0191941525470358	s2 5000	0.00320855614973262	5000
sc5rJUQ060	T cells	0.829645301720212	s2 5000	0.785561497326203	5000
sc5rJUQ064	B cells	0.00079269414118235	s2 5000	0.00536672629695886	5000
sc5rJUQ064	Cycling cells	0.0643459857237942	s2 5000	0.0885509838998211	5000
sc5rJUQ064	Endothelial cells	0.23152827016673	s2 5000	0.054561717352415	5000
sc5rJUQ064	Epithelial cells	0.247877882644246	s2 5000	0.665474060822898	5000
sc5rJUQ064	Mesenchymal cells	0.237128153090885	s2 5000	0.0483005366726297	5000
sc5rJUQ064	Myeloid cells	0.180927955132052	s2 5000	0.037567084078712	5000
